place_geoid,city,state,fiscal_year,population,police_usd,fire_usd,general_expenditure_usd,total_expenditure_usd,police_pct_general,fire_pct_general,police_fire_pct_general,police_flags,fire_flags,record_complete,source,police_real_usd,fire_real_usd,police_real_per_resident,fire_real_per_resident,police_fire_real_per_resident,police_fire_real_rpp_per_resident,real_dollar_base_year
4845384,Mcallen,TX,2006,123622,27768000,10737000,162310000,186655000,17.11,6.62,23.72,,,True,willamette_gfd (no imputation flags published),45774261,17699447,370.28,143.17,513.45,,2025
4845384,Mcallen,TX,2007,126411,26855000,12676000,182428000,,14.72,6.95,21.67,,,True,willamette_gfd (no imputation flags published),42885810,20242805,339.26,160.13,499.39,,2025
4845384,Mcallen,TX,2008,127245,26836000,14942000,167530000,,16.02,8.92,24.94,,,True,willamette_gfd (no imputation flags published),41668655,23200665,327.47,182.33,509.8,,2025
4845384,Mcallen,TX,2009,127245,28365000,17662000,192875000,,14.71,9.16,23.86,,,True,willamette_gfd (no imputation flags published),42414240,26410023,333.33,207.55,540.88,622.76,2025
4845384,Mcallen,TX,2010,127245,30994000,16268000,202972000,,15.27,8.01,23.28,,,True,willamette_gfd (no imputation flags published),46510865,24412426,365.52,191.85,557.38,645.62,2025
4845384,Mcallen,TX,2011,127245,32186000,15042000,187635000,,17.15,8.02,25.17,,,True,willamette_gfd (no imputation flags published),47520166,22208362,373.45,174.53,547.99,624.44,2025
4845384,Mcallen,TX,2012,140269,33209000,15402000,201412000,235592000,16.49,7.65,24.14,R,R,True,census_iuf,47530242,22044048,338.85,157.16,496.01,563.62,2025
4845384,Mcallen,TX,2013,140269,33402000,16126000,175133000,195913000,19.07,9.21,28.28,R,R,True,census_iuf,46837200,22612319,333.91,161.21,495.12,555.33,2025
4845384,Mcallen,TX,2014,140269,31219000,17809000,194751000,215947000,16.03,9.14,25.17,R,R,True,census_iuf,43144179,24611765,307.58,175.46,483.04,547.17,2025
4845384,Mcallen,TX,2015,140269,32722000,17505000,168686000,194018000,19.4,10.38,29.78,R,R,True,census_iuf,44499438,23805472,317.24,169.71,486.96,546.41,2025
4845384,Mcallen,TX,2016,140269,33366000,17580000,204840000,,16.29,8.58,24.87,,,True,willamette_gfd (no imputation flags published),45321433,23879122,323.1,170.24,493.34,551.62,2025
4845384,Mcallen,TX,2017,140269,34107000,17867000,205055000,228597000,16.63,8.71,25.35,R,R,True,census_iuf,45750790,23966616,326.16,170.86,497.03,553.4,2025
4845384,Mcallen,TX,2018,140269,35866000,18845000,211544000,236033000,16.95,8.91,25.86,I,I,True,census_iuf,47106754,24751207,335.83,176.46,512.29,573.87,2025
4845384,Mcallen,TX,2019,142696,36830000,19321000,218869000,244607000,16.83,8.83,25.66,I,I,True,census_iuf,47219555,24771355,330.91,173.6,504.51,581.42,2025
4845384,Mcallen,TX,2020,143268,39062000,20481000,233154000,259146000,16.75,8.78,25.54,I,I,True,census_iuf,49189881,25791254,343.34,180.02,523.36,602.77,2025
4845384,Mcallen,TX,2021,143268,41278000,21649000,244669000,270747000,16.87,8.85,25.72,I,I,True,census_iuf,51346980,26929860,358.4,187.97,546.37,620.69,2025
4845384,Mcallen,TX,2022,143751,43441000,22830000,253687000,280995000,17.12,9.0,26.12,I,I,True,census_iuf,51612820,27124622,359.04,188.69,547.73,627.89,2025
4845384,Mcallen,TX,2023,143920,47360000,24920000,274693000,303305000,17.24,9.07,26.31,I,I,True,census_iuf,52099641,27413916,362.0,190.48,552.48,637.66,2025
4845384,Mcallen,TX,2024,144579,51170000,26849000,301712000,332820000,16.96,8.9,25.86,I,I,True,census_iuf,54065360,28368201,373.95,196.21,570.16,662.4,2025
4845744,Mckinney,TX,2007,107530,20592000,21119000,134796000,,15.28,15.67,30.94,,,True,willamette_gfd (no imputation flags published),32884178,33725765,305.81,313.64,619.45,,2025
4845744,Mckinney,TX,2009,115620,19868000,21333000,193229000,,10.28,11.04,21.32,,,True,willamette_gfd (no imputation flags published),29708660,31899277,256.95,275.9,532.85,525.72,2025
4845744,Mckinney,TX,2010,115620,20706000,21557000,202378000,,10.23,10.65,20.88,,,True,willamette_gfd (no imputation flags published),31072271,32349316,268.74,279.79,548.53,540.3,2025
4845744,Mckinney,TX,2011,115620,21147000,19755000,171371000,,12.34,11.53,23.87,,,True,willamette_gfd (no imputation flags published),31221927,29166746,270.04,252.26,522.3,515.61,2025
4845744,Mckinney,TX,2012,162898,20150000,18149000,184251000,224871000,10.94,9.85,20.79,R,R,True,census_iuf,28839603,25975680,177.04,159.46,336.5,335.73,2025
4845744,Mckinney,TX,2013,162898,20471000,17303000,160453000,196425000,12.76,10.78,23.54,R,R,True,census_iuf,28704997,24262741,176.21,148.94,325.16,322.66,2025
4845744,Mckinney,TX,2014,162898,23512000,20353000,169416000,207231000,13.88,12.01,25.89,R,R,True,census_iuf,32493223,28127534,199.47,172.67,372.14,368.29,2025
4845744,Mckinney,TX,2015,162898,25156000,20967000,226981000,264184000,11.08,9.24,20.32,R,R,True,census_iuf,34210252,28513529,210.01,175.04,385.05,384.14,2025
4845744,Mckinney,TX,2016,162898,25846000,22669000,194612000,,13.28,11.65,24.93,,,True,willamette_gfd (no imputation flags published),35106928,30791571,215.51,189.02,404.54,408.14,2025
4845744,Mckinney,TX,2017,162898,27271000,25608000,220194000,289581000,12.38,11.63,24.01,R,R,True,census_iuf,36581048,34350316,224.56,210.87,435.43,444.15,2025
4845744,Mckinney,TX,2018,162898,29932000,29376000,245267000,305302000,12.2,11.98,24.18,R,R,True,census_iuf,39312981,38582725,241.33,236.85,478.19,479.87,2025
4845744,Mckinney,TX,2019,181330,35090000,31908000,316484000,401865000,11.09,10.08,21.17,R,R,True,census_iuf,44988709,40909084,248.1,225.61,473.71,468.48,2025
4845744,Mckinney,TX,2020,199177,37976000,39868000,303890000,362983000,12.5,13.12,25.62,R,R,True,census_iuf,47822306,50204859,240.1,252.06,492.16,475.98,2025
4845744,Mckinney,TX,2021,199177,38795000,38587000,348789000,436539000,11.12,11.06,22.19,R,R,True,census_iuf,48258299,47999562,242.29,240.99,483.28,462.35,2025
4845744,Mckinney,TX,2022,208272,40076000,51713000,394114000,469716000,10.17,13.12,23.29,R,R,True,census_iuf,47614820,61440891,228.62,295.0,523.62,503.66,2025
4845744,Mckinney,TX,2023,202690,43792000,43960000,376873000,466461000,11.62,11.66,23.28,R,R,True,census_iuf,48174567,48359380,237.68,238.59,476.26,460.55,2025
4845744,Mckinney,TX,2024,207507,47405000,45450000,463137000,560801000,10.24,9.81,20.05,R,R,True,census_iuf,50087324,48021704,241.38,231.42,472.8,461.31,2025
4748000,Memphis,TN,1967,497524,8021000,9361000,146407000,245484000,5.48,6.39,11.87,,,True,willamette_gfd (no imputation flags published),79700766,93015692,160.19,186.96,347.15,,2025
4748000,Memphis,TN,1970,623530,13200000,14942000,183396000,296206000,7.2,8.15,15.34,,,True,willamette_gfd (no imputation flags published),115794213,131075540,185.71,210.22,395.92,,2025
4748000,Memphis,TN,1971,623530,14584000,18204000,229336000,367002000,6.36,7.94,14.3,,,True,willamette_gfd (no imputation flags published),121010740,151047690,194.07,242.25,436.32,,2025
4748000,Memphis,TN,1972,623530,16947000,17114000,260489000,406071000,6.51,6.57,13.08,,,True,willamette_gfd (no imputation flags published),134715260,136042778,216.05,218.18,434.23,,2025
4748000,Memphis,TN,1973,623530,18090000,19467000,257831000,423011000,7.02,7.55,14.57,,,True,willamette_gfd (no imputation flags published),139328920,149934555,223.45,240.46,463.91,,2025
4748000,Memphis,TN,1974,658868,21805000,21608000,251168000,436482000,8.68,8.6,17.28,,,True,willamette_gfd (no imputation flags published),158107367,156678927,239.97,237.8,477.77,,2025
4748000,Memphis,TN,1975,658868,27169000,26438000,318323000,517090000,8.54,8.31,16.84,,,True,willamette_gfd (no imputation flags published),177421285,172647648,269.28,262.04,531.32,,2025
4748000,Memphis,TN,1976,661319,28997000,25689000,334953000,578686000,8.66,7.67,16.33,,,True,willamette_gfd (no imputation flags published),173520096,153724790,262.38,232.45,494.84,,2025
4748000,Memphis,TN,1977,661319,31595000,27749000,354501000,620361000,8.91,7.83,16.74,,,True,willamette_gfd (no imputation flags published),178766065,157005208,270.32,237.41,507.73,,2025
4748000,Memphis,TN,1978,668443,35097000,29800000,386954000,704248000,9.07,7.7,16.77,,,True,willamette_gfd (no imputation flags published),186455998,158315205,278.94,236.84,515.78,,2025
4748000,Memphis,TN,1979,668443,36767000,31531000,412533000,783766000,8.91,7.64,16.56,,,True,willamette_gfd (no imputation flags published),181547213,155693017,271.6,232.92,504.52,,2025
4748000,Memphis,TN,1980,646356,41427000,33824000,468011000,928682000,8.85,7.23,16.08,,,True,willamette_gfd (no imputation flags published),183707061,149991736,284.22,232.06,516.28,,2025
4748000,Memphis,TN,1981,646356,48486000,37702000,503259000,1045450000,9.63,7.49,17.13,,,True,willamette_gfd (no imputation flags published),189438450,147304551,293.09,227.9,520.99,,2025
4748000,Memphis,TN,1982,646174,54882000,38332000,504797000,1114327000,10.87,7.59,18.47,,,True,willamette_gfd (no imputation flags published),194377071,135761486,300.81,210.1,510.91,,2025
4748000,Memphis,TN,1983,645760,49075000,36961000,544869000,1231874000,9.01,6.78,15.79,,,True,willamette_gfd (no imputation flags published),163723862,123309173,253.54,190.95,444.49,,2025
4748000,Memphis,TN,1984,645760,50826000,41423000,578849000,1301252000,8.78,7.16,15.94,,,True,willamette_gfd (no imputation flags published),164287901,133894025,254.41,207.34,461.75,,2025
4748000,Memphis,TN,1985,648399,53459000,43084000,560129000,1337862000,9.54,7.69,17.24,,,True,willamette_gfd (no imputation flags published),165647265,133499444,255.47,205.89,461.36,,2025
4748000,Memphis,TN,1986,652636,54168000,45444000,622463000,1360475000,8.7,7.3,16.0,,,True,willamette_gfd (no imputation flags published),162072569,135970053,248.34,208.34,456.68,,2025
4748000,Memphis,TN,1987,652636,55782000,48252000,665838000,1410619000,8.38,7.25,15.62,,,True,willamette_gfd (no imputation flags published),163856062,141737168,251.07,217.18,468.24,,2025
4748000,Memphis,TN,1988,652636,64015000,49401000,658103000,1439608000,9.73,7.51,17.23,,,True,willamette_gfd (no imputation flags published),181418848,140002695,277.98,214.52,492.5,,2025
4748000,Memphis,TN,1989,645190,60994000,51616000,659100000,1505754000,9.25,7.83,17.09,,,True,willamette_gfd (no imputation flags published),165989783,140468385,257.27,217.72,474.99,,2025
4748000,Memphis,TN,1990,645190,63333000,52774000,717393000,1587190000,8.83,7.36,16.18,,,True,willamette_gfd (no imputation flags published),164432387,137017902,254.86,212.37,467.23,,2025
4748000,Memphis,TN,1991,610337,68821000,56516000,836867000,1718376000,8.22,6.75,14.98,,,True,willamette_gfd (no imputation flags published),169521340,139211405,277.75,228.09,505.84,,2025
4748000,Memphis,TN,1992,610337,73907000,58652000,878561000,1762350000,8.41,6.68,15.09,,,True,willamette_gfd (no imputation flags published),174697807,138638773,286.23,227.15,513.38,,2025
4748000,Memphis,TN,1993,610337,73987000,60408000,909336000,1789467000,8.14,6.64,14.78,,,True,willamette_gfd (no imputation flags published),169776171,138616769,278.17,227.12,505.28,,2025
4748000,Memphis,TN,1994,614289,86232000,67527000,985849000,1915346000,8.75,6.85,15.6,,,True,willamette_gfd (no imputation flags published),192123106,150448754,312.76,244.92,557.67,,2025
4748000,Memphis,TN,1995,614289,83578000,69095000,1022862000,1962571000,8.17,6.76,14.93,,,True,willamette_gfd (no imputation flags published),181561080,150098864,295.56,244.35,539.91,,2025
4748000,Memphis,TN,1996,596725,109318000,72948000,1109799000,2097403000,9.85,6.57,16.42,,,True,willamette_gfd (no imputation flags published),230932840,154101693,387.0,258.25,645.25,,2025
4748000,Memphis,TN,1997,596725,131755000,79764000,1187872000,2248157000,11.09,6.71,17.81,,,True,willamette_gfd (no imputation flags published),270347992,163667696,453.05,274.28,727.33,,2025
4748000,Memphis,TN,1998,596725,143889000,79714000,1267911000,2375476000,11.35,6.29,17.64,,,True,willamette_gfd (no imputation flags published),288623404,159896351,483.68,267.96,751.64,,2025
4748000,Memphis,TN,1999,603507,146732000,92461000,1402657000,2586794000,10.46,6.59,17.05,,,True,willamette_gfd (no imputation flags published),289811904,182620685,480.21,302.6,782.81,,2025
4748000,Memphis,TN,2000,650100,191321000,102693000,1517761000,2769343000,12.61,6.77,19.37,,,True,willamette_gfd (no imputation flags published),369714626,198447134,568.7,305.26,873.96,,2025
4748000,Memphis,TN,2001,650100,186443000,103695000,1652452000,3007275000,11.28,6.28,17.56,,,True,willamette_gfd (no imputation flags published),348571537,193866895,536.18,298.21,834.39,,2025
4748000,Memphis,TN,2002,650100,155466000,102945000,1520287000,2993286000,10.23,6.77,17.0,,,True,willamette_gfd (no imputation flags published),282615417,187139594,434.73,287.86,722.59,,2025
4748000,Memphis,TN,2003,648882,163505000,111878000,1647660000,3158236000,9.92,6.79,16.71,,,True,willamette_gfd (no imputation flags published),292603058,200213113,450.93,308.55,759.49,,2025
4748000,Memphis,TN,2004,648882,174979000,115478000,1712429000,4796635000,10.22,6.74,16.96,,,True,willamette_gfd (no imputation flags published),306159045,202050727,471.83,311.38,783.21,,2025
4748000,Memphis,TN,2005,672277,197365000,127797000,1823199000,3359157000,10.83,7.01,17.83,,,True,willamette_gfd (no imputation flags published),336369932,217804921,500.34,323.98,824.33,,2025
4748000,Memphis,TN,2006,672277,180155000,132215000,1815315000,3507811000,9.92,7.28,17.21,,,True,willamette_gfd (no imputation flags published),296977169,217950301,441.75,324.2,765.95,,2025
4748000,Memphis,TN,2007,670902,169662000,131407000,2102641000,,8.07,6.25,14.32,,,True,willamette_gfd (no imputation flags published),270939947,209849027,403.84,312.79,716.63,,2025
4748000,Memphis,TN,2008,674028,213208000,161786000,2080065000,,10.25,7.78,18.03,,,True,willamette_gfd (no imputation flags published),331051225,251207523,491.15,372.7,863.85,,2025
4748000,Memphis,TN,2009,674028,222117000,170924000,2114369000,,10.51,8.08,18.59,,,True,willamette_gfd (no imputation flags published),332131988,255582994,492.76,379.19,871.94,925.73,2025
4748000,Memphis,TN,2010,674028,226745000,168587000,2144155000,,10.58,7.86,18.44,,,True,willamette_gfd (no imputation flags published),340262824,252988550,504.82,375.34,880.16,949.09,2025
4748000,Memphis,TN,2011,674028,241598000,169811000,2205872000,,10.95,7.7,18.65,,,True,willamette_gfd (no imputation flags published),356700962,250712949,529.21,371.96,901.17,951.36,2025
4748000,Memphis,TN,2012,655770,224986000,157673000,2276856000,4066985000,9.88,6.93,16.81,R,R,True,census_iuf,322010269,225668820,491.04,344.13,835.17,879.23,2025
4748000,Memphis,TN,2013,655770,235711000,155580000,2186114000,3987368000,10.78,7.12,17.9,R,R,True,census_iuf,330520425,218158540,504.02,332.68,836.69,880.69,2025
4748000,Memphis,TN,2014,655770,245369000,165693000,1123285000,2906819000,21.84,14.75,36.59,R,R,True,census_iuf,339096194,228985184,517.1,349.19,866.28,914.62,2025
4748000,Memphis,TN,2015,655770,230823000,166712000,1006230000,2776648000,22.94,16.57,39.51,R,R,True,census_iuf,313901769,226715672,478.68,345.72,824.4,871.51,2025
4748000,Memphis,TN,2016,655770,243879000,162876000,1024030000,,23.82,15.91,39.72,,,True,willamette_gfd (no imputation flags published),331263736,221236401,505.15,337.37,842.52,894.24,2025
4748000,Memphis,TN,2017,655770,253043000,171852000,1060211000,2831515000,23.87,16.21,40.08,R,R,True,census_iuf,339429361,230520562,517.6,351.53,869.13,912.48,2025
4748000,Memphis,TN,2018,655770,267665000,176420000,1286751000,3051557000,20.8,13.71,34.51,R,R,True,census_iuf,351553823,231711750,536.09,353.34,889.44,944.23,2025
4748000,Memphis,TN,2019,652236,269446000,185823000,1184934000,2895856000,22.74,15.68,38.42,R,R,True,census_iuf,345455338,238242718,529.65,365.27,894.92,999.26,2025
4748000,Memphis,TN,2020,651073,291774000,204538000,1379895000,3045254000,21.14,14.82,35.97,R,R,True,census_iuf,367424310,257570015,564.34,395.61,959.95,1051.29,2025
4748000,Memphis,TN,2021,651073,282424000,211709000,1282601000,2800129000,22.02,16.51,38.53,R,R,True,census_iuf,351315940,263351367,539.6,404.49,944.08,1045.07,2025
4748000,Memphis,TN,2022,649705,290805000,215210000,1428616000,3040102000,20.36,15.06,35.42,R,R,True,census_iuf,345509223,255693815,531.79,393.55,925.35,1024.84,2025
4748000,Memphis,TN,2023,628127,304676000,229603000,1611494000,3385654000,18.91,14.25,33.15,R,R,True,census_iuf,335167024,252580952,533.6,402.12,935.72,1019.16,2025
4748000,Memphis,TN,2024,621056,309266000,215106000,1398974000,3224533000,22.11,15.38,37.48,R,R,True,census_iuf,326765246,227277376,526.14,365.95,892.1,970.23,2025
1652120,Meridian,ID,2012,90739,11290000,7985000,42398000,50930000,26.63,18.83,45.46,R,R,True,census_iuf,16158765,11428498,178.08,125.95,304.03,313.54,2025
1652120,Meridian,ID,2013,90739,11990000,8558000,47122000,55397000,25.44,18.16,43.61,R,R,True,census_iuf,16812707,12000262,185.29,132.25,317.54,328.5,2025
1652120,Meridian,ID,2014,90739,11899000,9295000,52257000,59549000,22.77,17.79,40.56,R,R,True,census_iuf,16444235,12845547,181.23,141.57,322.79,334.93,2025
1652120,Meridian,ID,2015,90739,13819000,9328000,59383000,69190000,23.27,15.71,38.98,R,R,True,census_iuf,18792792,12685372,207.11,139.8,346.91,361.67,2025
1652120,Meridian,ID,2017,90739,14436000,10865000,60066000,67665000,24.03,18.09,42.12,R,R,True,census_iuf,19364307,14574203,213.41,160.62,374.02,401.51,2025
1652120,Meridian,ID,2018,90739,15769000,10180000,69030000,76991000,22.84,14.75,37.59,R,R,True,census_iuf,20711158,13370511,228.25,147.35,375.6,391.81,2025
1652120,Meridian,ID,2019,99926,16772000,12813000,97998000,108615000,17.11,13.07,30.19,R,R,True,census_iuf,21503295,16427482,215.19,164.4,379.59,405.56,2025
1652120,Meridian,ID,2020,114161,17965000,15212000,88476000,100644000,20.3,17.19,37.5,R,R,True,census_iuf,22622913,19156123,198.17,167.8,365.97,382.39,2025
1652120,Meridian,ID,2021,114161,23033000,15671000,87520000,98633000,26.32,17.91,44.22,R,R,True,census_iuf,28651460,19493641,250.97,170.76,421.73,450.33,2025
1652120,Meridian,ID,2022,121182,25035000,14807000,84204000,94538000,29.73,17.58,47.32,R,R,True,census_iuf,29744411,17592390,245.45,145.17,390.63,416.66,2025
1652120,Meridian,ID,2023,125963,25777000,16918000,104725000,120554000,24.61,16.15,40.77,R,R,True,census_iuf,28356682,18611101,225.12,147.75,372.87,395.76,2025
1652120,Meridian,ID,2024,129736,33127000,30035000,123275000,141291000,26.87,24.36,51.24,R,R,True,census_iuf,35001430,31734475,269.79,244.61,514.4,545.81,2025
0446000,Mesa,AZ,1978,110079,4768000,3144000,26347000,40704000,18.1,11.93,30.03,,,True,willamette_gfd (no imputation flags published),25330433,16702785,230.11,151.73,381.85,,2025
0446000,Mesa,AZ,1979,110079,6228000,3870000,34580000,56909000,18.01,11.19,29.2,,,True,willamette_gfd (no imputation flags published),30752469,19109193,279.37,173.6,452.96,,2025
0446000,Mesa,AZ,1980,152453,9370000,5124000,52399000,80883000,17.88,9.78,27.66,,,True,willamette_gfd (no imputation flags published),41551046,22722258,272.55,149.04,421.59,,2025
0446000,Mesa,AZ,1981,152453,12302000,5479000,52646000,91051000,23.37,10.41,33.77,,,True,willamette_gfd (no imputation flags published),48064840,21406865,315.28,140.42,455.69,,2025
0446000,Mesa,AZ,1982,152453,12455000,6495000,66073000,105639000,18.85,9.83,28.68,,,True,willamette_gfd (no imputation flags published),44112212,23003518,289.35,150.89,440.24,,2025
0446000,Mesa,AZ,1983,171695,16586000,8184000,78858000,122064000,21.03,10.38,31.41,,,True,willamette_gfd (no imputation flags published),55334162,27303435,322.28,159.02,481.3,,2025
0446000,Mesa,AZ,1984,171695,17631000,9261000,99765000,143754000,17.67,9.28,26.96,,,True,willamette_gfd (no imputation flags published),56989729,29934881,331.92,174.35,506.27,,2025
0446000,Mesa,AZ,1985,193931,22394000,11280000,131700000,203795000,17.0,8.56,25.57,,,True,willamette_gfd (no imputation flags published),69389716,34952041,357.81,180.23,538.04,,2025
0446000,Mesa,AZ,1986,251428,22144000,14008000,144868000,230988000,15.29,9.67,24.96,,,True,willamette_gfd (no imputation flags published),66255630,41912431,263.52,166.7,430.21,,2025
0446000,Mesa,AZ,1987,251428,25648000,16009000,148614000,233490000,17.26,10.77,28.03,,,True,willamette_gfd (no imputation flags published),75339362,47025415,299.65,187.03,486.68,,2025
0446000,Mesa,AZ,1988,251428,31823000,17125000,172671000,245279000,18.43,9.92,28.35,,,True,willamette_gfd (no imputation flags published),90186550,48532340,358.7,193.03,551.72,,2025
0446000,Mesa,AZ,1989,280360,36824000,16310000,189360000,265662000,19.45,8.61,28.06,,,True,willamette_gfd (no imputation flags published),100213263,44386224,357.44,158.32,515.76,,2025
0446000,Mesa,AZ,1990,280360,36585000,16881000,187238000,256889000,19.54,9.02,28.56,,,True,willamette_gfd (no imputation flags published),94986167,43828385,338.8,156.33,495.13,,2025
0446000,Mesa,AZ,1991,288091,40030000,18586000,197356000,265421000,20.28,9.42,29.7,,,True,willamette_gfd (no imputation flags published),98602741,45781428,342.26,158.91,501.18,,2025
0446000,Mesa,AZ,1992,288091,51365000,29867000,416320000,486887000,12.34,7.17,19.51,,,True,willamette_gfd (no imputation flags published),121414113,70598176,421.44,245.06,666.5,,2025
0446000,Mesa,AZ,1993,288091,42979000,18408000,195977000,259189000,21.93,9.39,31.32,,,True,willamette_gfd (no imputation flags published),98622867,42240390,342.33,146.62,488.95,,2025
0446000,Mesa,AZ,1994,296645,50151000,19170000,208492000,268994000,24.05,9.19,33.25,,,True,willamette_gfd (no imputation flags published),111735387,42710362,376.66,143.98,520.64,,2025
0446000,Mesa,AZ,1995,313649,56101000,22266000,228033000,302164000,24.6,9.76,34.37,,,True,willamette_gfd (no imputation flags published),121871284,48369655,388.56,154.22,542.78,,2025
0446000,Mesa,AZ,1996,344764,60290000,23953000,243826000,334687000,24.73,9.82,34.55,,,True,willamette_gfd (no imputation flags published),127361834,50600398,369.42,146.77,516.19,,2025
0446000,Mesa,AZ,1997,344764,74813000,28661000,324862000,413578000,23.03,8.82,31.85,,,True,willamette_gfd (no imputation flags published),153508742,58809486,445.26,170.58,615.84,,2025
0446000,Mesa,AZ,1998,344764,77970000,28145000,323298000,415796000,24.12,8.71,32.82,,,True,willamette_gfd (no imputation flags published),156398104,56455363,453.64,163.75,617.39,,2025
0446000,Mesa,AZ,1999,360076,88642000,34715000,370825000,468235000,23.9,9.36,33.27,,,True,willamette_gfd (no imputation flags published),175077739,68565959,486.22,190.42,676.65,,2025
0446000,Mesa,AZ,2000,396375,106347000,36277000,428647000,529565000,24.81,8.46,33.27,,,True,willamette_gfd (no imputation flags published),205508237,70102798,518.47,176.86,695.33,,2025
0446000,Mesa,AZ,2001,396375,111383000,42451000,444641000,573862000,25.05,9.55,34.6,,,True,willamette_gfd (no imputation flags published),208240286,79365867,525.36,200.23,725.59,,2025
0446000,Mesa,AZ,2002,396375,123165000,45354000,480439000,589459000,25.64,9.44,35.08,,,True,willamette_gfd (no imputation flags published),223896723,82447221,564.86,208.0,772.86,,2025
0446000,Mesa,AZ,2003,426841,115766000,52690000,479747000,611282000,24.13,10.98,35.11,,,True,willamette_gfd (no imputation flags published),207170947,94292255,485.36,220.91,706.27,,2025
0446000,Mesa,AZ,2004,426841,120093000,46095000,521693000,664324000,23.02,8.84,31.86,,,True,willamette_gfd (no imputation flags published),210125547,80651971,492.28,188.95,681.23,,2025
0446000,Mesa,AZ,2005,442780,129966000,51351000,549364000,713193000,23.66,9.35,33.0,,,True,willamette_gfd (no imputation flags published),221501556,87517708,500.25,197.66,697.91,,2025
0446000,Mesa,AZ,2006,442780,134653000,58919000,637012000,818259000,21.14,9.25,30.39,,,True,willamette_gfd (no imputation flags published),221969231,97125241,501.31,219.35,720.66,,2025
0446000,Mesa,AZ,2007,447541,151026000,60173000,618767000,,24.41,9.72,34.13,,,True,willamette_gfd (no imputation flags published),241179383,96092640,538.9,214.71,753.61,,2025
0446000,Mesa,AZ,2008,452933,181763000,66809000,646340000,,28.12,10.34,38.46,,,True,willamette_gfd (no imputation flags published),282226107,103735326,623.11,229.03,852.14,,2025
0446000,Mesa,AZ,2009,452933,183060000,65086000,649419000,,28.19,10.02,38.21,,,True,willamette_gfd (no imputation flags published),273729979,97323224,604.35,214.87,819.22,775.04,2025
0446000,Mesa,AZ,2010,452933,166077000,72749000,597161000,,27.81,12.18,39.99,,,True,willamette_gfd (no imputation flags published),249221941,109170126,550.24,241.03,791.27,750.4,2025
0446000,Mesa,AZ,2011,452933,155040000,64122000,609188000,,25.45,10.53,35.98,,,True,willamette_gfd (no imputation flags published),228904698,94671227,505.38,209.02,714.4,695.82,2025
0446000,Mesa,AZ,2012,471825,157487000,76111000,601217000,781905000,26.19,12.66,38.85,R,R,True,census_iuf,225402608,108933549,477.73,230.88,708.6,706.41,2025
0446000,Mesa,AZ,2013,471825,165893000,77882000,608254000,819077000,27.27,12.8,40.08,R,R,True,census_iuf,232619712,109208275,493.02,231.46,724.48,734.01,2025
0446000,Mesa,AZ,2014,471825,182197000,65736000,660494000,900866000,27.58,9.95,37.54,R,R,True,census_iuf,251793459,90846143,533.66,192.54,726.2,729.91,2025
0446000,Mesa,AZ,2015,471825,160398000,60614000,608982000,794217000,26.34,9.95,36.29,RS,S,True,census_iuf,218129111,82430442,462.31,174.71,637.01,642.57,2025
0446000,Mesa,AZ,2016,471825,195748000,69066000,642196000,,30.48,10.75,41.24,,,True,willamette_gfd (no imputation flags published),265886828,93813166,563.53,198.83,762.36,772.24,2025
0446000,Mesa,AZ,2017,471825,179261000,84142000,713636000,926878000,25.12,11.79,36.91,R,R,True,census_iuf,240458920,112867241,509.64,239.21,748.85,745.71,2025
0446000,Mesa,AZ,2018,471825,160613000,78284000,688200000,947495000,23.34,11.38,34.71,R,R,True,census_iuf,210950682,102818970,447.1,217.92,665.01,672.34,2025
0446000,Mesa,AZ,2019,496401,182304000,88637000,768953000,1034599000,23.71,11.53,35.24,I,I,True,census_iuf,233731026,113641044,470.85,228.93,699.78,702.34,2025
0446000,Mesa,AZ,2020,518012,194455000,94406000,810959000,1087515000,23.98,11.64,35.62,I,I,True,census_iuf,244872724,118883312,472.72,229.5,702.22,701.96,2025
0446000,Mesa,AZ,2021,518012,188337000,91359000,755872000,1054959000,24.92,12.09,37.0,I,I,True,census_iuf,234278214,113644283,452.26,219.39,671.65,653.46,2025
0446000,Mesa,AZ,2022,528159,254171000,119611000,811003000,1088263000,31.34,14.75,46.09,R,R,True,census_iuf,301983888,142111393,571.77,269.07,840.84,848.25,2025
0446000,Mesa,AZ,2023,509475,224425000,94938000,869283000,1106531000,25.82,10.92,36.74,RS,S,True,census_iuf,246884754,104439099,484.59,204.99,689.58,663.8,2025
0446000,Mesa,AZ,2024,512498,300390000,139554000,1115633000,1306699000,26.93,12.51,39.43,RS,S,True,census_iuf,317387013,147450405,619.29,287.71,907.0,866.49,2025
4847892,Mesquite,TX,1991,101484,12190000,7226000,64774000,73818000,18.82,11.16,29.97,,,True,willamette_gfd (no imputation flags published),30026665,17799236,295.88,175.39,471.27,,2025
4847892,Mesquite,TX,1992,101484,10982000,8404000,66201000,74546000,16.59,12.69,29.28,,,True,willamette_gfd (no imputation flags published),25958723,19864970,255.79,195.74,451.54,,2025
4847892,Mesquite,TX,1993,101484,11194000,8128000,53747000,54619000,20.83,15.12,35.95,,,True,willamette_gfd (no imputation flags published),25686600,18651124,253.11,183.78,436.89,,2025
4847892,Mesquite,TX,1994,108324,12699000,8939000,70498000,81703000,18.01,12.68,30.69,,,True,willamette_gfd (no imputation flags published),28293108,19915906,261.19,183.85,445.04,,2025
