city,state,fiscal_year,view,population,police_usd,fire_usd,total_expenditure_usd,general_expenditure_usd,source_url,retrieved
Bismarck,ND,2012,fisc,62784,16077610,6117865,240213255,218616699,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bismarck,ND,2017,city_only,72602,16216220,8627041,176538071,157344935,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bismarck,ND,2017,fisc,72602,24863703,8627041,368135938,347969770,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bismarck,ND,2022,city_only,74495,26921274,10957830,166546855,147358668,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bismarck,ND,2022,fisc,74495,32302524,10957830,361548294,340277296,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bismarck,ND,2023,city_only,75483,27068959,11960281,195374159,166180353,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bismarck,ND,2023,fisc,75483,32752829,11960281,402713127,371481281,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2012,city_only,108178,14044602,8827803,247043171,230590690,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2012,fisc,108178,18279176,8827803,492970436,475365368,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2017,city_only,120434,18779044,12354660,416805056,398347667,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2017,fisc,120434,27301937,12354660,777624670,757637482,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2022,city_only,129486,23834831,16565612,409863332,371936538,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2022,fisc,129486,37440521,16565612,795797315,754786233,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2023,city_only,132030,24725258,16061450,430268606,382415653,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Fargo,ND,2023,fisc,132030,36574951,16061450,920691401,869816281,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2012,city_only,262731,35745229,22853507,546662865,277482836,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2012,fisc,262731,44905241,22853507,1124242502,855016941,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2017,city_only,281565,40927588,26166113,415212636,325293803,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2017,fisc,281565,52513432,26166113,1113162900,1023201030,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2022,city_only,291691,53835216,34420247,534275856,405798068,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2022,fisc,291691,68675200,34420247,1381101897,1252419594,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2023,city_only,293306,64712103,41370811,523601072,416758495,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Lincoln,NE,2023,fisc,293306,80412773,41370811,1421428336,1314371646,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2012,city_only,462181,112054516,70044520,547655305,547655305,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2012,fisc,462181,126225011,70044520,2491903551,1697084735,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2017,city_only,475274,131921891,98639371,541402027,541402027,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2017,fisc,475274,147586278,98639371,2713976334,1945312621,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2022,city_only,488727,147472650,105493852,814523877,814523877,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2022,fisc,488727,162324592,105493852,3569446476,2434460499,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2023,city_only,486666,152083125,102355593,870470274,870470274,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Omaha,NE,2023,fisc,486666,167851103,102355593,3782338952,2615347951,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2012,city_only,110290,30623784,28212940,451830041,429926348,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2012,fisc,110290,31891118,28212940,502929793,473655616,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2017,city_only,111964,22988651,19704687,397078669,375169961,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2017,fisc,111964,24497329,19704687,454368806,424117783,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2022,city_only,115140,27990842,21384336,518988990,470857923,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2022,fisc,115140,29322318,21384336,594352268,535683303,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2023,city_only,115454,29077090,22592039,590213548,543851840,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Manchester,NH,2023,fisc,115454,31107926,22592039,669306465,620282388,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2012,city_only,86818,17514270,13939849,266694060,264028944,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2012,fisc,86818,18511235,13939849,297200931,288734578,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2017,city_only,88698,28767004,25396250,292266650,289451742,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2017,fisc,88698,29962180,25396250,327006682,317583697,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2022,city_only,91300,35658356,29243815,427248731,365787525,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2022,fisc,91300,36713269,29243815,458985580,389169248,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2023,city_only,91079,36438886,29637107,479981776,417404128,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Nashua,NH,2023,fisc,91079,38040966,29637107,509158023,444478271,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2012,city_only,39484,37453055,31863971,237101132,225720952,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2012,fisc,39484,38674050,31866946,455189380,438478059,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2017,city_only,38202,37035017,17090012,229949013,213654957,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2017,fisc,38202,38318074,17247052,423245927,398328499,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2022,city_only,38453,30217939,19637838,147328101,133285932,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2022,fisc,38453,32169461,19809944,407230664,381673258,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2023,city_only,38597,33783182,20713852,199238872,187672895,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Atlantic City,NJ,2023,fisc,38597,35896754,20713852,483755500,461998371,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2012,city_only,63947,25010052,17736153,287023172,276352763,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2012,fisc,63947,27389392,17749644,367139179,347947861,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2017,city_only,65323,23139169,20767080,277301133,276866022,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2017,fisc,65323,25798180,20914744,366775776,358738839,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2022,city_only,69561,27177939,519788,318649797,318301045,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2022,fisc,69561,30610007,519788,402467206,399315743,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2023,city_only,70118,26231144,19128892,367278785,366907160,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Bayonne,NJ,2023,fisc,70118,29899016,19128892,450881879,447854184,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2012,city_only,77062,28582063,16828247,166985261,160218193,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2012,fisc,77062,31285639,16930444,658032579,614343359,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2017,city_only,73847,4033128,19167013,124567167,116187243,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2017,fisc,73847,6523462,19187211,575751780,511756390,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2022,city_only,71555,705815,21263793,76307740,64361117,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2022,fisc,71555,10469703,21263793,550469705,510289108,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2023,city_only,70922,1090780,20607096,89707819,77568810,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Camden,NJ,2023,fisc,70922,5646100,20921281,541983087,498368185,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2012,city_only,84861,30156183,22711294,492601936,459499896,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2012,fisc,84861,33343105,22711294,623267647,589282553,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2017,city_only,83368,37530163,30761857,514829875,485143757,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2017,fisc,83368,41299946,30768564,636862595,605835156,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2022,city_only,90018,18720950,14532015,535262842,518528719,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2022,fisc,90018,23335262,14532015,650663019,633928896,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2023,city_only,89540,29943967,26391915,644369238,602183362,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Trenton,NJ,2023,fisc,89540,37719620,26391915,774963328,732777452,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2012,city_only,552105,162415636,71000939,1015192370,825548682,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2012,fisc,552105,200455865,89334632,2055757373,1842172137,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2017,city_only,559350,169424050,78916365,1056708941,838561752,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2017,fisc,559350,210452640,99291169,2123416294,1880853540,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2022,city_only,563441,197026984,82099988,1178573984,989935042,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2022,fisc,563441,259769536,109455828,2552708397,2314688241,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2023,city_only,561422,241097064,98787815,1372098525,1111261864,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albuquerque,NM,2023,fisc,561422,302056264,128161414,2885866278,2582316631,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2012,city_only,100202,25587814,11354828,188348659,142717183,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2012,fisc,100202,35436366,12728975,369557042,322984805,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2017,city_only,101283,24801878,14403666,191869905,119542772,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2017,fisc,101283,36563216,15357773,387104033,314239146,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2022,city_only,112797,29890260,20668589,250681667,183289370,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2022,fisc,112797,45814759,21803964,494321411,425876074,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2023,city_only,113921,36819267,26267904,288517464,202076487,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Cruces,NM,2023,fisc,113921,54610310,32603051,580855838,492057836,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2012,city_only,586682,9274563,123031636,756800833,754820373,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2012,fisc,586682,186746737,167384207,3321964693,3044824118,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2017,city_only,626952,10838622,138894748,655512198,654084869,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2017,fisc,626952,220070934,184533972,3476211901,3154059203,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2022,city_only,651868,18037791,161626374,889593068,889593068,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2022,fisc,651868,266472211,213636070,4304264059,3979696511,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2023,city_only,656716,1865073,173484666,948350441,948350441,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Las Vegas,NV,2023,fisc,656716,267434457,230540152,4352076633,4046079813,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2012,city_only,227103,53549485,43930667,287168160,287168160,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2012,fisc,227103,73257707,58554829,1104512667,967326872,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2017,city_only,242281,63498062,46894115,324356811,324356811,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2017,fisc,242281,94308627,61587995,1223340001,1138211394,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2022,city_only,270060,100445880,63092204,423247425,423247425,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2022,fisc,270060,139498512,90882447,1535023151,1442179773,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2023,city_only,273249,124363817,72550342,500698735,500698735,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Reno,NV,2023,fisc,273249,168788640,98623762,1705478169,1593713863,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2012,city_only,97960,49505771,33469117,277589280,277589280,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2012,fisc,97960,53800223,33469117,678385330,655455262,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2017,city_only,97985,60169346,34533152,188492993,188492993,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2017,fisc,97985,65048603,34533152,622178458,599431193,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2022,city_only,100647,70301567,39394978,203496090,203496090,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2022,fisc,100647,77043170,39394978,735248537,716163438,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2023,city_only,100522,64084785,43026432,207815162,207815162,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Albany,NY,2023,fisc,100522,71195712,43026432,719708369,698521347,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2012,city_only,46996,10697858,9739973,80505899,75438139,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2012,fisc,46996,13728387,9739973,315520249,296802715,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2017,city_only,45544,12111868,10329051,131320958,125605027,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2017,fisc,45544,15222820,10329051,385122801,366333982,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2022,city_only,47460,13205099,14570783,157622001,146944053,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2022,fisc,47460,16801642,14570783,424056501,400608321,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2023,city_only,47054,14884121,17454211,187147874,178896955,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Binghamton,NY,2023,fisc,47054,18545393,17454211,468045197,446472350,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2012,city_only,260721,79353730,57963801,1542562022,1530497772,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2012,fisc,260721,86970258,59071802,2111803677,2008409851,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2017,city_only,256911,92881410,66236984,1555350780,1544359851,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2017,fisc,256911,103983943,67359224,2142363107,2043510883,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2022,city_only,277728,94505917,71824390,1665818500,1640208088,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2022,fisc,277728,112028550,71976436,2328200174,2229986469,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2023,city_only,275907,100085264,74409359,1860783026,1829969732,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Buffalo,NY,2023,fisc,275907,122251633,74555590,2549640033,2441523116,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2012,city_only,8272864,5065882674,1842660512,95327136720,74381522422,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2012,fisc,8272864,5077103204,1842660512,97768848907,76385010543,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2017,city_only,8468954,5685104589,2155401744,116611887544,94049558771,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2017,fisc,8468954,5698594160,2155401744,119551660128,96590775860,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2022,city_only,8453772,5867659236,2572672943,140903068267,119629088852,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2022,fisc,8453772,5882030803,2572672943,143744091662,122129092006,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2023,city_only,8356179,6300058349,2623088464,142589019902,118989496346,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
New York,NY,2023,fisc,8356179,6315015911,2623088464,145357422336,121441199558,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2012,city_only,49761,18794036,15227878,127641138,127641138,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2012,fisc,49761,21967619,15291620,348661531,335998317,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2017,city_only,48522,21328129,16966870,125606830,125161843,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2017,fisc,48522,26720273,17078507,368128028,355001314,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2022,city_only,48316,19423109,17498201,132686916,132123086,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2022,fisc,48316,24969056,17653196,402014977,390561584,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2023,city_only,47907,22896193,19468926,170096199,169539040,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Niagara Falls,NY,2023,fisc,47907,28343218,19616000,451380233,439587446,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2012,city_only,210481,81362438,45230607,1246180222,1220663366,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2012,fisc,210481,99656735,46022012,1663107802,1553408633,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2017,city_only,207737,91684680,51850985,1499295109,1471117733,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2017,fisc,207737,112699478,52564569,1939427697,1856571739,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2022,city_only,210285,100102822,63218902,1592625131,1540506548,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2022,fisc,210285,124929081,64069199,2028676198,1926975787,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2023,city_only,208203,113414420,62169416,1703231708,1654039585,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rochester,NY,2023,fisc,208203,140657783,62998064,2137974146,2037782698,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2012,city_only,33540,6099014,5736100,53248914,49472949,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2012,fisc,33540,7901701,5783107,203191947,190191518,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2017,city_only,32263,6612099,6369946,53921985,50040011,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2017,fisc,32263,8899964,6409397,212764715,200512762,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2022,city_only,31715,7239073,6501915,63129045,58681119,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2022,fisc,31715,9997628,6501915,245992027,233788103,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2023,city_only,31707,7552924,8051993,64173066,60692905,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Rome,NY,2023,fisc,31707,10561919,8051993,264437331,253005372,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2012,city_only,66102,15953031,8785150,102996142,97378786,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
Schenectady,NY,2012,fisc,66102,16924786,8785150,407427626,379616785,https://app.lincolninst.edu/research-data/data-toolkits/fiscally-standardized-cities/search-database,2026-09-14
